myc_van_id,region_name,fo_name,team_name,turf_number
104330621,Region 06 - Cedar Rapids,06F,06F,38
104330622,Region 04 - DSM,04A,04A,19
104330633,Region 08 - Davenport,08A,08A,46
104330642,Region 04 - DSM,04F,04F,24
104330643,Region 05 - Waterloo,05A,05A,26
104330645,Region 06 - Cedar Rapids,06E,06E,37
104330651,Region 04 - DSM,04F,04F,24
104330656,Region 04 - DSM,04E,04E,23
104330658,Region 04 - DSM,04F,04F,24
104330668,Region 04 - DSM,04E,04E,23
104330677,Region 06 - Cedar Rapids,06A,06A,33
104330688,Region 07 - Iowa City,07A,07A,39
104330714,Region 08 - Davenport,08D,08D,49
104330725,Region 01 - Council Bluffs,01A,01A,1
104330726,Region 09 - Dubuque,09A,09A,52
104330739,Region 07 - Iowa City,07C,07C,41
104330743,Region 07 - Iowa City,07C,07C,41
104330747,Region 04 - DSM,04E,04E,23
104330752,Region 03 - Ames,03C,03C,15
104330756,Region 09 - Dubuque,09D,09D,55
104330757,Region 04 - DSM,04G,04G,25
104330762,Region 04 - DSM,04B,04B,20
104330767,Region 08 - Davenport,08D,08D,49
104330775,Region 03 - Ames,03C,03C,15
104330802,Region 07 - Iowa City,07B,07B,40
104330808,Region 05 - Waterloo,05B,05B,27
104330812,Region 07 - Iowa City,07G,07G,45
104330816,Region 07 - Iowa City,07G,07G,45
104330819,Region 01 - Council Bluffs,01A,01A,1
104330823,Region 02 - Sioux City,02D,02D,10
104330827,Region 07 - Iowa City,07G,07G,45
104330831,Region 01 - Council Bluffs,01A,01A,1
104330833,Region 06 - Cedar Rapids,06E,06E,37
104330834,Region 07 - Iowa City,07C,07C,41
104330842,Region 04 - DSM,04G,04G,25
104330848,Region 09 - Dubuque,09D,09D,55
104330860,Region 05 - Waterloo,05A,05A,26
104330871,Region 07 - Iowa City,07A,07A,39
104330873,Region 08 - Davenport,08A,08A,46
104330874,Region 07 - Iowa City,07G,07G,45
104330889,Region 07 - Iowa City,07C,07C,41
104330907,Region 09 - Dubuque,09A,09A,52
104330915,Region 07 - Iowa City,07A,07A,39
104330919,Region 03 - Ames,03C,03C,15
104330937,Region 05 - Waterloo,05B,05B,27
104330938,Region 06 - Cedar Rapids,06F,06F,38
104330939,Region 08 - Davenport,08D,08D,49
104330940,Region 04 - DSM,04C,04C,21
104330946,Region 03 - Ames,03A,03A,13
104330953,Region 07 - Iowa City,07G,07G,45
104330964,Region 06 - Cedar Rapids,06B,06B,34
104330965,Region 04 - DSM,04B,04B,20
104330967,Region 07 - Iowa City,07G,07G,45
104330968,Region 07 - Iowa City,07B,07B,40
104330972,Region 08 - Davenport,08D,08D,49
104330988,Region 04 - DSM,04A,04A,19
104330991,Region 02 - Sioux City,02D,02D,10
104330998,Region 07 - Iowa City,07A,07A,39
104331002,Region 04 - DSM,04B,04B,20
104331005,Region 03 - Ames,03B,03B,14
104331013,Region 07 - Iowa City,07A,07A,39
104331028,Region 08 - Davenport,08D,08D,49
104331051,Region 07 - Iowa City,07C,07C,41
104331052,Region 03 - Ames,03C,03C,15
104331059,Region 07 - Iowa City,07A,07A,39
104331063,Region 03 - Ames,03C,03C,15
104331066,Region 08 - Davenport,08D,08D,49
104331076,Region 04 - DSM,04D,04D,22
104331083,Region 04 - DSM,04B,04B,20
104331084,Region 03 - Ames,03A,03A,13
104331093,Region 06 - Cedar Rapids,06B,06B,34
104331099,Region 06 - Cedar Rapids,06B,06B,34
104331107,Region 07 - Iowa City,07C,07C,41
104331118,Region 02 - Sioux City,02D,02D,10
104331120,Region 04 - DSM,04E,04E,23
104331128,Region 04 - DSM,04B,04B,20
104331131,Region 03 - Ames,03A,03A,13
104331144,Region 07 - Iowa City,07G,07G,45
104331145,Region 07 - Iowa City,07A,07A,39
104331157,Region 07 - Iowa City,07B,07B,40
104331161,Region 07 - Iowa City,07B,07B,40
104331171,Region 07 - Iowa City,07C,07C,41
104331172,Region 03 - Ames,03C,03C,15
104331176,Region 03 - Ames,03E,03E,17
104331198,Region 02 - Sioux City,02A,02A,7
104331206,Region 04 - DSM,04F,04F,24
104331210,Region 02 - Sioux City,02D,02D,10
104331222,Region 03 - Ames,03A,03A,13
104331225,Region 04 - DSM,04B,04B,20
104331232,Region 05 - Waterloo,05B,05B,27
104331234,Region 04 - DSM,04A,04A,19
104331245,Region 08 - Davenport,08A,08A,46
104331249,Region 04 - DSM,04E,04E,23
104331251,Region 04 - DSM,04C,04C,21
104331272,Region 04 - DSM,04B,04B,20
104331279,Region 06 - Cedar Rapids,06F,06F,38
104331283,Region 01 - Council Bluffs,01A,01A,1
104331291,Region 04 - DSM,04G,04G,25
104331292,Region 03 - Ames,03A,03A,13
104331296,Region 04 - DSM,04D,04D,22
104331321,Region 04 - DSM,04D,04D,22
104331329,Region 07 - Iowa City,07A,07A,39
104331335,Region 04 - DSM,04G,04G,25
104331338,Region 07 - Iowa City,07C,07C,41
104331342,Region 06 - Cedar Rapids,06A,06A,33
104331353,Region 04 - DSM,04G,04G,25
104331361,Region 08 - Davenport,08D,08D,49
104331365,Region 02 - Sioux City,02D,02D,10
104331372,Region 04 - DSM,04D,04D,22
104331377,Region 06 - Cedar Rapids,06B,06B,34
104331379,Region 01 - Council Bluffs,01A,01A,1
104331383,Region 04 - DSM,04C,04C,21
104331400,Region 04 - DSM,04E,04E,23
104331401,Region 09 - Dubuque,09D,09D,55
104331406,Region 05 - Waterloo,05A,05A,26
104331412,Region 04 - DSM,04C,04C,21
104331429,Region 04 - DSM,04C,04C,21
104331437,Region 04 - DSM,04C,04C,21
104331438,Region 04 - DSM,04D,04D,22
104331439,Region 04 - DSM,04F,04F,24
104331440,Region 02 - Sioux City,02D,02D,10
104331442,Region 04 - DSM,04A,04A,19
104331443,Region 09 - Dubuque,09D,09D,55
104331445,Region 05 - Waterloo,05A,05A,26
104331449,Region 07 - Iowa City,07C,07C,41
104331462,Region 06 - Cedar Rapids,06E,06E,37
104331466,Region 09 - Dubuque,09D,09D,55
104331468,Region 03 - Ames,03A,03A,13
104331477,Region 03 - Ames,03B,03B,14
104331478,Region 03 - Ames,03B,03B,14
104331486,Region 07 - Iowa City,07C,07C,41
104331488,Region 04 - DSM,04F,04F,24
104331490,Region 03 - Ames,03B,03B,14
104331492,Region 06 - Cedar Rapids,06E,06E,37
104331504,Region 07 - Iowa City,07G,07G,45
104331506,Region 07 - Iowa City,07C,07C,41
104331508,Region 06 - Cedar Rapids,06F,06F,38
104331517,Region 04 - DSM,04B,04B,20
104331520,Region 06 - Cedar Rapids,06A,06A,33
104331525,Region 04 - DSM,04D,04D,22
104331526,Region 07 - Iowa City,07A,07A,39
104331529,Region 07 - Iowa City,07A,07A,39
104331530,Region 04 - DSM,04G,04G,25
104331539,Region 04 - DSM,04G,04G,25
104331549,Region 07 - Iowa City,07G,07G,45
104331550,Region 02 - Sioux City,02D,02D,10
104331553,Region 04 - DSM,04E,04E,23
104331554,Region 06 - Cedar Rapids,06B,06B,34
104331555,Region 06 - Cedar Rapids,06A,06A,33
104331563,Region 08 - Davenport,08D,08D,49
104331571,Region 04 - DSM,04B,04B,20
104331578,Region 04 - DSM,04A,04A,19
104331582,Region 04 - DSM,04B,04B,20
104331584,Region 03 - Ames,03C,03C,15
104331590,Region 01 - Council Bluffs,01A,01A,1
104331593,Region 04 - DSM,04D,04D,22
104331599,Region 07 - Iowa City,07G,07G,45
104331623,Region 04 - DSM,04B,04B,20
104331625,Region 08 - Davenport,08D,08D,49
104331632,Region 07 - Iowa City,07A,07A,39
104331644,Region 04 - DSM,04B,04B,20
104331648,Region 04 - DSM,04C,04C,21
104331650,Region 07 - Iowa City,07A,07A,39
104331651,Region 06 - Cedar Rapids,06B,06B,34
104331667,Region 04 - DSM,04F,04F,24
104331670,Region 06 - Cedar Rapids,06F,06F,38
104331671,Region 07 - Iowa City,07B,07B,40
104331727,Region 04 - DSM,04C,04C,21
104331731,Region 07 - Iowa City,07G,07G,45
104331745,Region 06 - Cedar Rapids,06B,06B,34
104331747,Region 04 - DSM,04C,04C,21
104331748,Region 07 - Iowa City,07C,07C,41
104331751,Region 05 - Waterloo,05B,05B,27
104331760,Region 04 - DSM,04G,04G,25
104331763,Region 07 - Iowa City,07C,07C,41
104331765,Region 02 - Sioux City,02A,02A,7
104331766,Region 08 - Davenport,08E,08E,50
104331769,Region 06 - Cedar Rapids,06E,06E,37
104331776,Region 05 - Waterloo,05E,05E,30
104331778,Region 07 - Iowa City,07B,07B,40
104331790,Region 08 - Davenport,08D,08D,49
104331797,Region 04 - DSM,04B,04B,20
104331799,Region 07 - Iowa City,07C,07C,41
104331800,Region 03 - Ames,03B,03B,14
104331803,Region 04 - DSM,04D,04D,22
104331810,Region 04 - DSM,04G,04G,25
104331812,Region 03 - Ames,03C,03C,15
104331821,Region 08 - Davenport,08E,08E,50
104331822,Region 04 - DSM,04C,04C,21
104331832,Region 08 - Davenport,08D,08D,49
104331840,Region 07 - Iowa City,07G,07G,45
104331851,Region 04 - DSM,04E,04E,23
104331852,Region 07 - Iowa City,07G,07G,45
104331855,Region 06 - Cedar Rapids,06B,06B,34
104331857,Region 03 - Ames,03B,03B,14
104331863,Region 03 - Ames,03C,03C,15
104331877,Region 08 - Davenport,08D,08D,49
104331885,Region 04 - DSM,04E,04E,23
104331893,Region 04 - DSM,04F,04F,24
104331895,Region 04 - DSM,04D,04D,22
104331899,Region 03 - Ames,03B,03B,14
104331906,Region 06 - Cedar Rapids,06B,06B,34
104331920,Region 06 - Cedar Rapids,06E,06E,37
104331925,Region 03 - Ames,03B,03B,14
104331935,Region 06 - Cedar Rapids,06E,06E,37
104331936,Region 08 - Davenport,08D,08D,49
104331976,Region 09 - Dubuque,09A,09A,52
104331997,Region 08 - Davenport,08D,08D,49
104332006,Region 05 - Waterloo,05B,05B,27
104332016,Region 07 - Iowa City,07G,07G,45
104332021,Region 03 - Ames,03A,03A,13
104332027,Region 03 - Ames,03C,03C,15
104332041,Region 06 - Cedar Rapids,06F,06F,38
104332046,Region 07 - Iowa City,07C,07C,41
104332051,Region 08 - Davenport,08E,08E,50
104332054,Region 05 - Waterloo,05E,05E,30
104332065,Region 03 - Ames,03A,03A,13
104332070,Region 04 - DSM,04C,04C,21
104332072,Region 03 - Ames,03B,03B,14
104332091,Region 04 - DSM,04D,04D,22
104332103,Region 04 - DSM,04G,04G,25
104332107,Region 06 - Cedar Rapids,06B,06B,34
104332109,Region 09 - Dubuque,09A,09A,52
104332119,Region 04 - DSM,04F,04F,24
104332124,Region 04 - DSM,04D,04D,22
104332130,Region 09 - Dubuque,09D,09D,55
104332133,Region 06 - Cedar Rapids,06F,06F,38
104332134,Region 04 - DSM,04F,04F,24
104332136,Region 04 - DSM,04G,04G,25
104332141,Region 08 - Davenport,08A,08A,46
104332143,Region 03 - Ames,03E,03E,17
104332156,Region 06 - Cedar Rapids,06E,06E,37
104332164,Region 01 - Council Bluffs,01A,01A,1
104332176,Region 04 - DSM,04B,04B,20
104332178,Region 04 - DSM,04E,04E,23
104332187,Region 05 - Waterloo,05B,05B,27
104332193,Region 01 - Council Bluffs,01A,01A,1
104332202,Region 05 - Waterloo,05A,05A,26
104332205,Region 03 - Ames,03B,03B,14
104332213,Region 02 - Sioux City,02A,02A,7
104332214,Region 08 - Davenport,08D,08D,49
104332219,Region 08 - Davenport,08D,08D,49
104332221,Region 09 - Dubuque,09D,09D,55
104332223,Region 07 - Iowa City,07A,07A,39
104332224,Region 04 - DSM,04C,04C,21
104332229,Region 06 - Cedar Rapids,06B,06B,34
104332235,Region 06 - Cedar Rapids,06B,06B,34
104332248,Region 04 - DSM,04C,04C,21
104332250,Region 04 - DSM,04G,04G,25
104332260,Region 07 - Iowa City,07B,07B,40
104332263,Region 07 - Iowa City,07A,07A,39
104332276,Region 07 - Iowa City,07G,07G,45
104332277,Region 06 - Cedar Rapids,06E,06E,37
104332288,Region 01 - Council Bluffs,01A,01A,1
104332290,Region 07 - Iowa City,07G,07G,45
104332333,Region 04 - DSM,04A,04A,19
104332334,Region 06 - Cedar Rapids,06F,06F,38
104332353,Region 07 - Iowa City,07B,07B,40
104332356,Region 04 - DSM,04A,04A,19
104332358,Region 03 - Ames,03E,03E,17
104332376,Region 05 - Waterloo,05A,05A,26
104332396,Region 07 - Iowa City,07A,07A,39
104332402,Region 03 - Ames,03A,03A,13
104332423,Region 04 - DSM,04A,04A,19
104332446,Region 01 - Council Bluffs,01A,01A,1
104332515,Region 07 - Iowa City,07B,07B,40
104332551,Region 07 - Iowa City,07G,07G,45
104332568,Region 07 - Iowa City,07A,07A,39
104332590,Region 03 - Ames,03A,03A,13
104332611,Region 03 - Ames,03A,03A,13
104332617,Region 07 - Iowa City,07B,07B,40
104332622,Region 06 - Cedar Rapids,06F,06F,38
104332625,Region 04 - DSM,04E,04E,23
104332640,Region 06 - Cedar Rapids,06B,06B,34
104332651,Region 05 - Waterloo,05B,05B,27
104332710,Region 08 - Davenport,08D,08D,49
104332717,Region 04 - DSM,04B,04B,20
104332719,Region 07 - Iowa City,07C,07C,41
104332722,Region 07 - Iowa City,07G,07G,45
104332732,Region 04 - DSM,04C,04C,21
104332734,Region 05 - Waterloo,05E,05E,30
104332744,Region 08 - Davenport,08A,08A,46
104332752,Region 04 - DSM,04B,04B,20
104332754,Region 05 - Waterloo,05B,05B,27
104332761,Region 03 - Ames,03A,03A,13
104332790,Region 08 - Davenport,08D,08D,49
104332793,Region 03 - Ames,03A,03A,13
104332794,Region 03 - Ames,03A,03A,13
104332797,Region 06 - Cedar Rapids,06B,06B,34
104332817,Region 07 - Iowa City,07C,07C,41
104332822,Region 08 - Davenport,08A,08A,46
104332832,Region 04 - DSM,04C,04C,21
104332833,Region 04 - DSM,04E,04E,23
104332838,Region 04 - DSM,04D,04D,22
104332842,Region 04 - DSM,04F,04F,24
104332847,Region 06 - Cedar Rapids,06B,06B,34
104332850,Region 06 - Cedar Rapids,06E,06E,37
104332854,Region 04 - DSM,04C,04C,21
104332855,Region 03 - Ames,03A,03A,13
104332870,Region 07 - Iowa City,07A,07A,39
104332882,Region 04 - DSM,04C,04C,21
104332888,Region 03 - Ames,03C,03C,15
104332890,Region 06 - Cedar Rapids,06B,06B,34
104332891,Region 03 - Ames,03A,03A,13
104332898,Region 08 - Davenport,08D,08D,49
104332899,Region 08 - Davenport,08E,08E,50
104332907,Region 07 - Iowa City,07A,07A,39
104332914,Region 05 - Waterloo,05E,05E,30
104332916,Region 01 - Council Bluffs,01A,01A,1
104332921,Region 06 - Cedar Rapids,06B,06B,34
104332926,Region 04 - DSM,04C,04C,21
104332936,Region 07 - Iowa City,07A,07A,39
104332940,Region 06 - Cedar Rapids,06A,06A,33
104332944,Region 06 - Cedar Rapids,06E,06E,37
104332952,Region 05 - Waterloo,05A,05A,26
104332969,Region 04 - DSM,04C,04C,21
104332974,Region 04 - DSM,04E,04E,23
104332984,Region 07 - Iowa City,07G,07G,45
104332996,Region 07 - Iowa City,07G,07G,45
104332998,Region 03 - Ames,03C,03C,15
104333009,Region 06 - Cedar Rapids,06B,06B,34
104333010,Region 07 - Iowa City,07B,07B,40
104333016,Region 06 - Cedar Rapids,06F,06F,38
104333027,Region 04 - DSM,04B,04B,20
104333029,Region 06 - Cedar Rapids,06E,06E,37
104333035,Region 05 - Waterloo,05A,05A,26
104333044,Region 04 - DSM,04C,04C,21
104333050,Region 07 - Iowa City,07C,07C,41
104333052,Region 06 - Cedar Rapids,06B,06B,34
104333053,Region 06 - Cedar Rapids,06B,06B,34
104333059,Region 06 - Cedar Rapids,06B,06B,34
104333071,Region 09 - Dubuque,09D,09D,55
104333077,Region 06 - Cedar Rapids,06F,06F,38
104333081,Region 04 - DSM,04G,04G,25
104333084,Region 08 - Davenport,08D,08D,49
104333091,Region 03 - Ames,03B,03B,14
104333102,Region 03 - Ames,03A,03A,13
104333108,Region 05 - Waterloo,05E,05E,30
104333118,Region 06 - Cedar Rapids,06B,06B,34
104333123,Region 06 - Cedar Rapids,06E,06E,37
104333124,Region 04 - DSM,04E,04E,23
104333137,Region 04 - DSM,04D,04D,22
104333141,Region 03 - Ames,03E,03E,17
104333153,Region 07 - Iowa City,07A,07A,39
104333160,Region 04 - DSM,04E,04E,23
104333161,Region 04 - DSM,04C,04C,21
104333162,Region 04 - DSM,04C,04C,21
104333170,Region 04 - DSM,04C,04C,21
104333175,Region 04 - DSM,04E,04E,23
104333198,Region 06 - Cedar Rapids,06A,06A,33
104333199,Region 07 - Iowa City,07B,07B,40
104333214,Region 06 - Cedar Rapids,06B,06B,34
104333231,Region 03 - Ames,03A,03A,13
104333242,Region 06 - Cedar Rapids,06B,06B,34
104333248,Region 02 - Sioux City,02D,02D,10
104333266,Region 06 - Cedar Rapids,06E,06E,37
104333272,Region 01 - Council Bluffs,01A,01A,1
104333273,Region 08 - Davenport,08E,08E,50
104333274,Region 01 - Council Bluffs,01A,01A,1
104333277,Region 04 - DSM,04C,04C,21
104333280,Region 06 - Cedar Rapids,06B,06B,34
104333289,Region 03 - Ames,03B,03B,14
104333302,Region 06 - Cedar Rapids,06A,06A,33
104333315,Region 02 - Sioux City,02D,02D,10
104333323,Region 04 - DSM,04G,04G,25
104333327,Region 04 - DSM,04E,04E,23
104333338,Region 03 - Ames,03E,03E,17
104333342,Region 03 - Ames,03B,03B,14
104333347,Region 04 - DSM,04D,04D,22
104333350,Region 07 - Iowa City,07A,07A,39
104333353,Region 09 - Dubuque,09D,09D,55
104333357,Region 07 - Iowa City,07G,07G,45
104333372,Region 08 - Davenport,08D,08D,49
104333373,Region 06 - Cedar Rapids,06B,06B,34
104333374,Region 07 - Iowa City,07A,07A,39
104333380,Region 03 - Ames,03C,03C,15
104333384,Region 04 - DSM,04D,04D,22
104333391,Region 06 - Cedar Rapids,06B,06B,34
104333399,Region 07 - Iowa City,07A,07A,39
104333416,Region 07 - Iowa City,07B,07B,40
104333418,Region 04 - DSM,04A,04A,19
104333423,Region 04 - DSM,04E,04E,23
104333425,Region 05 - Waterloo,05A,05A,26
104333436,Region 06 - Cedar Rapids,06F,06F,38
104333448,Region 05 - Waterloo,05B,05B,27
104333466,Region 07 - Iowa City,07A,07A,39
104333467,Region 05 - Waterloo,05E,05E,30
104333478,Region 06 - Cedar Rapids,06F,06F,38
104333480,Region 04 - DSM,04F,04F,24
104333483,Region 04 - DSM,04E,04E,23
104333484,Region 04 - DSM,04E,04E,23
104333500,Region 07 - Iowa City,07A,07A,39
104333509,Region 03 - Ames,03C,03C,15
104333511,Region 04 - DSM,04A,04A,19
104333516,Region 04 - DSM,04A,04A,19
104333519,Region 06 - Cedar Rapids,06B,06B,34
104333520,Region 03 - Ames,03C,03C,15
104333525,Region 06 - Cedar Rapids,06A,06A,33
104333532,Region 04 - DSM,04G,04G,25
104333546,Region 04 - DSM,04F,04F,24
104333551,Region 04 - DSM,04C,04C,21
104333565,Region 07 - Iowa City,07C,07C,41
104333570,Region 04 - DSM,04D,04D,22
104333583,Region 04 - DSM,04A,04A,19
104333590,Region 03 - Ames,03A,03A,13
104333599,Region 07 - Iowa City,07G,07G,45
104333617,Region 04 - DSM,04A,04A,19
104333623,Region 09 - Dubuque,09D,09D,55
104333627,Region 08 - Davenport,08A,08A,46
104333635,Region 04 - DSM,04A,04A,19
104333643,Region 08 - Davenport,08A,08A,46
104333644,Region 05 - Waterloo,05B,05B,27
104333648,Region 04 - DSM,04A,04A,19
104333667,Region 07 - Iowa City,07A,07A,39
104333669,Region 03 - Ames,03C,03C,15
104333674,Region 04 - DSM,04C,04C,21
104333680,Region 04 - DSM,04A,04A,19
104333685,Region 07 - Iowa City,07G,07G,45
104333688,Region 06 - Cedar Rapids,06F,06F,38
104333695,Region 09 - Dubuque,09D,09D,55
104333699,Region 07 - Iowa City,07B,07B,40
104333716,Region 04 - DSM,04E,04E,23
104333722,Region 07 - Iowa City,07A,07A,39
104333724,Region 09 - Dubuque,09D,09D,55
104333726,Region 09 - Dubuque,09D,09D,55
104333731,Region 04 - DSM,04E,04E,23
104333744,Region 06 - Cedar Rapids,06B,06B,34
104333745,Region 01 - Council Bluffs,01A,01A,1
104333759,Region 03 - Ames,03A,03A,13
104333763,Region 03 - Ames,03A,03A,13
104333784,Region 07 - Iowa City,07A,07A,39
104333796,Region 04 - DSM,04C,04C,21
104333798,Region 06 - Cedar Rapids,06A,06A,33
104333800,Region 04 - DSM,04E,04E,23
104333814,Region 03 - Ames,03C,03C,15
104333820,Region 03 - Ames,03B,03B,14
104333821,Region 03 - Ames,03B,03B,14
104333825,Region 04 - DSM,04F,04F,24
104333838,Region 07 - Iowa City,07C,07C,41
104333845,Region 06 - Cedar Rapids,06A,06A,33
104333847,Region 04 - DSM,04G,04G,25
104333849,Region 06 - Cedar Rapids,06B,06B,34
104333858,Region 04 - DSM,04C,04C,21
104333861,Region 08 - Davenport,08A,08A,46
104333862,Region 04 - DSM,04C,04C,21
104333868,Region 02 - Sioux City,02D,02D,10
104333871,Region 04 - DSM,04C,04C,21
104333873,Region 05 - Waterloo,05A,05A,26
104333877,Region 06 - Cedar Rapids,06F,06F,38
104333881,Region 06 - Cedar Rapids,06E,06E,37
104333883,Region 04 - DSM,04B,04B,20
104333888,Region 03 - Ames,03B,03B,14
104333889,Region 04 - DSM,04B,04B,20
104333893,Region 03 - Ames,03B,03B,14
104333897,Region 06 - Cedar Rapids,06B,06B,34
104333900,Region 05 - Waterloo,05A,05A,26
104333903,Region 04 - DSM,04C,04C,21
104333908,Region 06 - Cedar Rapids,06E,06E,37
104333914,Region 07 - Iowa City,07C,07C,41
104333918,Region 04 - DSM,04A,04A,19
104333926,Region 08 - Davenport,08D,08D,49
104333930,Region 08 - Davenport,08D,08D,49
104333933,Region 08 - Davenport,08A,08A,46
104333940,Region 04 - DSM,04A,04A,19
104333944,Region 03 - Ames,03E,03E,17
104333951,Region 07 - Iowa City,07A,07A,39
104333959,Region 06 - Cedar Rapids,06B,06B,34
104333973,Region 06 - Cedar Rapids,06F,06F,38
104333979,Region 07 - Iowa City,07G,07G,45
104333981,Region 09 - Dubuque,09A,09A,52
104333988,Region 02 - Sioux City,02A,02A,7
104333995,Region 04 - DSM,04A,04A,19
104334006,Region 05 - Waterloo,05B,05B,27
104334007,Region 08 - Davenport,08D,08D,49
104334010,Region 04 - DSM,04E,04E,23
104334014,Region 02 - Sioux City,02D,02D,10
104334025,Region 04 - DSM,04B,04B,20
104334035,Region 07 - Iowa City,07B,07B,40
104334043,Region 07 - Iowa City,07C,07C,41
104334047,Region 07 - Iowa City,07G,07G,45
104334062,Region 04 - DSM,04D,04D,22
104334064,Region 01 - Council Bluffs,01A,01A,1
104334080,Region 07 - Iowa City,07C,07C,41
104334086,Region 05 - Waterloo,05A,05A,26
104334089,Region 04 - DSM,04C,04C,21
104334091,Region 03 - Ames,03A,03A,13
104334094,Region 04 - DSM,04C,04C,21
104334096,Region 04 - DSM,04C,04C,21
104334103,Region 07 - Iowa City,07B,07B,40
104334118,Region 07 - Iowa City,07A,07A,39
104334119,Region 04 - DSM,04E,04E,23
104334128,Region 06 - Cedar Rapids,06F,06F,38
104334130,Region 04 - DSM,04A,04A,19
104334134,Region 04 - DSM,04B,04B,20
104334141,Region 08 - Davenport,08D,08D,49
104334146,Region 03 - Ames,03E,03E,17
104334151,Region 06 - Cedar Rapids,06A,06A,33
104334160,Region 08 - Davenport,08D,08D,49
104334167,Region 04 - DSM,04E,04E,23
104334168,Region 04 - DSM,04E,04E,23
104334182,Region 08 - Davenport,08D,08D,49
104334205,Region 07 - Iowa City,07A,07A,39
104334208,Region 08 - Davenport,08A,08A,46
104334217,Region 07 - Iowa City,07G,07G,45
